pedido_id,produto_id,quantidade,preco_unitario,subtotal
36495,15856,2,118.14,236.28
36495,97397,5,846.39,4231.95
36495,89808,2,970.56,1941.12
92665,18402,2,171.43,342.86
92665,78360,4,990.89,3963.56
92665,65938,4,573.5,2294.0
86121,23093,3,359.33,1077.99
86121,48214,3,11.35,34.05
86121,85451,3,541.78,1625.34
16045,4260,3,538.77,1616.31
16045,92075,4,84.56,338.24
80978,89597,5,18.34,91.7
80978,6791,5,462.66,2313.3
80978,7616,4,268.62,1074.48
80978,72605,3,708.93,2126.79
98640,75959,1,943.83,943.83
19776,313,4,704.63,2818.52
19776,61762,5,239.2,1196.0
19776,78548,1,304.16,304.16
19776,23348,5,160.67,803.35
62153,16810,2,893.19,1786.38
62153,96952,2,903.77,1807.54
62153,63100,2,324.64,649.28
62153,53537,2,227.15,454.3
48595,48986,4,138.79,555.16
48595,34973,3,834.31,2502.93
48595,59221,5,610.81,3054.05
48595,5279,3,992.85,2978.55
48595,48214,4,11.35,45.4
52557,36661,3,329.51,988.53
31155,709,4,146.02,584.08
31155,90274,5,89.2,446.0
78528,76566,4,522.32,2089.28
78528,88194,1,309.2,309.2
68895,39496,5,741.36,3706.8
68895,65039,1,666.43,666.43
68895,96136,3,68.32,204.96
68895,81280,1,852.86,852.86
38901,29620,4,152.02,608.08
38901,88318,5,70.04,350.2
38901,24859,3,359.61,1078.83
18282,71714,2,250.59,501.18
62011,19598,1,804.42,804.42
62011,69846,1,994.17,994.17
62011,73879,4,800.35,3201.4
15805,43610,1,387.17,387.17
15805,58406,3,244.17,732.51
58824,10847,1,527.46,527.46
58824,4052,2,802.48,1604.96
58824,79374,4,650.64,2602.56
58824,35553,1,547.98,547.98
58824,31672,3,832.91,2498.73
38087,81280,4,852.86,3411.44
38087,81929,2,542.12,1084.24
14585,15346,3,484.34,1453.02
94871,52601,2,468.45,936.9
94871,21914,4,232.47,929.88
11819,90156,1,799.48,799.48
11819,72153,1,420.11,420.11
11819,76738,5,909.51,4547.55
11819,11279,5,112.63,563.15
11819,38301,5,583.57,2917.85
7641,85693,5,520.9,2604.5
7641,49402,5,270.37,1351.85
7641,89095,1,738.87,738.87
7641,87394,5,701.27,3506.35
7641,57658,5,930.65,4653.25
39576,44756,2,693.81,1387.62
39576,17976,2,347.47,694.94
39576,6791,1,462.66,462.66
39576,37536,5,591.7,2958.5
39576,53752,1,357.86,357.86
19599,24349,1,487.64,487.64
19599,39731,1,543.32,543.32
50022,61762,5,239.2,1196.0
17545,27776,3,66.73,200.19
17545,46126,3,85.71,257.13
17545,76566,3,522.32,1566.96
62138,39731,4,543.32,2173.28
61517,9303,1,672.86,672.86
61517,78586,4,193.66,774.64
61517,73523,5,353.57,1767.85
61517,12577,4,121.23,484.92
61517,8186,1,536.32,536.32
23510,85288,3,375.14,1125.42
23510,58149,5,941.45,4707.25
23510,17175,2,127.79,255.58
23510,36761,4,266.59,1066.36
14948,63096,1,173.89,173.89
14948,40659,2,580.0,1160.0
58494,23193,5,147.72,738.6
58494,16635,4,737.93,2951.72
16530,19653,3,790.65,2371.95
16530,72667,5,799.57,3997.85
16530,65039,2,666.43,1332.86
16530,16810,3,893.19,2679.57
78786,50611,5,95.8,479.0
78786,59982,2,106.65,213.3
78786,72667,1,799.57,799.57
70230,72312,3,716.61,2149.83
70230,32891,4,654.47,2617.88
70230,23093,1,359.33,359.33
70230,46903,4,423.07,1692.28
34594,63272,5,244.02,1220.1
34594,72153,3,420.11,1260.33
34594,59485,1,378.75,378.75
34594,21172,2,81.48,162.96
34594,9123,4,185.82,743.28
23885,38191,1,514.95,514.95
10293,58116,1,286.26,286.26
24376,12102,2,760.84,1521.68
24376,87446,3,144.86,434.58
85132,97405,3,361.79,1085.37
85132,90156,1,799.48,799.48
85132,58116,4,286.26,1145.04
85132,55031,1,943.11,943.11
74805,75074,1,568.91,568.91
34879,93468,1,860.81,860.81
34879,96109,2,699.04,1398.08
34879,72224,5,199.44,997.2
47722,73202,4,102.69,410.76
3392,20368,1,758.95,758.95
3392,65028,1,677.62,677.62
3392,87718,5,11.01,55.05
3392,92403,2,591.57,1183.14
28099,81102,3,285.3,855.9
28099,80601,5,626.37,3131.85
28099,33146,1,436.94,436.94
28099,99385,3,210.05,630.15
96600,52528,4,294.92,1179.68
96600,52640,5,938.21,4691.05
96600,77935,5,908.29,4541.45
54096,22138,2,952.75,1905.5
18942,48986,2,138.79,277.58
18942,80010,1,456.07,456.07
18942,91654,1,995.29,995.29
85974,38301,1,583.57,583.57
85974,40989,2,160.98,321.96
85974,7616,1,268.62,268.62
85974,88318,1,70.04,70.04
82220,65039,1,666.43,666.43
82220,31337,3,289.52,868.56
99543,88194,3,309.2,927.6
99543,40739,1,17.33,17.33
99543,67227,1,56.04,56.04
99543,93421,4,81.09,324.36
99543,57658,3,930.65,2791.95
14643,313,2,704.63,1409.26
14643,20529,5,79.52,397.6
61982,19653,5,790.65,3953.25
61982,26503,1,113.07,113.07
61982,51681,3,404.05,1212.15
61982,60976,2,52.35,104.7
74185,40659,4,580.0,2320.0
74185,7537,4,290.43,1161.72
74185,38074,5,316.09,1580.45
74185,64881,1,231.06,231.06
74185,83127,5,19.89,99.45
40225,19507,2,376.64,753.28
40225,61277,3,580.35,1741.05
40225,98522,2,911.77,1823.54
92460,8001,5,448.16,2240.8
71201,39731,4,543.32,2173.28
71201,97194,2,718.62,1437.24
71201,37373,5,340.97,1704.85
71201,90274,5,89.2,446.0
71201,12102,1,760.84,760.84
66887,74481,4,889.26,3557.04
28848,57270,2,73.99,147.98
28848,82422,5,648.23,3241.15
47218,16514,3,557.34,1672.02
47218,18249,5,389.53,1947.65
47218,61229,2,329.8,659.6
47218,31082,1,128.67,128.67
47218,36327,3,57.88,173.64
35895,73767,2,373.16,746.32
10778,32963,2,560.47,1120.94
10778,9951,3,310.82,932.46
1845,97397,3,846.39,2539.17
1845,36329,3,310.29,930.87
49125,2387,1,218.44,218.44
29946,21914,1,232.47,232.47
69077,58458,2,659.65,1319.3
69077,51696,1,597.43,597.43
4592,46654,4,803.46,3213.84
91035,67557,5,176.84,884.2
91035,97194,4,718.62,2874.48
91035,41254,5,973.41,4867.05
34007,73523,3,353.57,1060.71
34007,57204,4,132.68,530.72
43946,83307,1,285.5,285.5
43946,74481,5,889.26,4446.3
68239,8622,4,211.17,844.68
89304,1852,1,523.83,523.83
89304,97585,3,895.85,2687.55
89304,57390,4,432.24,1728.96
89304,56109,1,234.76,234.76
89304,39731,5,543.32,2716.6
33465,78406,4,936.84,3747.36
33465,886,5,134.83,674.15
33465,35417,1,930.35,930.35
33465,47047,5,185.96,929.8
33465,39924,3,759.07,2277.21
87460,77935,2,908.29,1816.58
87460,63822,1,51.13,51.13
87460,93468,2,860.81,1721.62
87460,63100,1,324.64,324.64
87460,29135,5,428.74,2143.7
33284,84409,5,378.97,1894.85
33284,14971,4,200.41,801.64
33284,52441,3,582.44,1747.32
33284,46903,4,423.07,1692.28
33284,5375,4,374.97,1499.88
47403,65039,1,666.43,666.43
48006,36661,1,329.51,329.51
48006,55031,5,943.11,4715.55
48006,62637,2,337.15,674.3
48006,67227,2,56.04,112.08
48006,81929,4,542.12,2168.48
38973,11279,1,112.63,112.63
38973,87446,5,144.86,724.3
38973,39151,3,653.18,1959.54
38973,30539,2,811.95,1623.9
38973,66489,1,670.84,670.84
56378,86768,5,642.97,3214.85
56378,71714,3,250.59,751.77
56378,63459,5,872.18,4360.9
56378,26503,4,113.07,452.28
56378,43982,2,376.04,752.08
12931,72605,5,708.93,3544.65
12931,18665,4,607.21,2428.84
12931,39924,1,759.07,759.07
12931,22138,3,952.75,2858.25
96364,94086,5,533.31,2666.55
96364,923,4,407.11,1628.44
96364,85451,2,541.78,1083.56
96364,10387,1,577.51,577.51
34899,66489,1,670.84,670.84
34899,886,3,134.83,404.49
34899,32963,5,560.47,2802.35
34899,36327,3,57.88,173.64
37705,36761,5,266.59,1332.95
37705,83043,1,741.88,741.88
37705,32334,4,229.31,917.24
95299,83057,1,932.46,932.46
95299,30899,3,414.35,1243.05
95299,33949,2,427.63,855.26
95299,7537,2,290.43,580.86
95299,35417,2,930.35,1860.7
47616,97194,1,718.62,718.62
47616,16703,2,839.54,1679.08
47616,57204,4,132.68,530.72
47616,1703,4,469.2,1876.8
84715,60976,2,52.35,104.7
17284,93223,3,525.66,1576.98
17284,313,2,704.63,1409.26
52731,15756,3,74.45,223.35
52731,66489,1,670.84,670.84
52731,14279,2,132.89,265.78
52731,98237,1,435.8,435.8
52731,3813,1,518.07,518.07
24817,86768,5,642.97,3214.85
24817,36324,5,543.42,2717.1
24817,93421,4,81.09,324.36
24817,19800,4,235.18,940.72
24817,40989,4,160.98,643.92
12871,10932,3,283.24,849.72
12871,92226,4,544.96,2179.84
12871,18402,5,171.43,857.15
12871,74980,3,768.86,2306.58
31178,3171,1,609.79,609.79
49414,15756,4,74.45,297.8
49414,35971,3,176.01,528.03
49414,15856,3,118.14,354.42
49414,27681,2,890.78,1781.56
49414,57374,1,698.48,698.48
45825,72643,4,802.32,3209.28
45825,49928,1,649.83,649.83
45825,93223,5,525.66,2628.3
45825,41843,2,21.36,42.72
45825,55638,5,884.31,4421.55
48640,72312,5,716.61,3583.05
52065,39855,2,754.31,1508.62
52065,84559,2,986.23,1972.46
52065,923,5,407.11,2035.55
98861,57204,4,132.68,530.72
98861,96109,4,699.04,2796.16
13482,16648,5,513.65,2568.25
13482,27026,2,903.98,1807.96
13482,19695,5,27.26,136.3
13482,27711,3,311.19,933.57
81991,64875,5,405.58,2027.9
81991,39855,2,754.31,1508.62
81991,1703,1,469.2,469.2
81991,16648,1,513.65,513.65
81991,89597,2,18.34,36.68
43214,51681,1,404.05,404.05
43214,53403,5,872.54,4362.7
43214,81280,4,852.86,3411.44
32330,3813,1,518.07,518.07
32330,32891,4,654.47,2617.88
32330,21172,2,81.48,162.96
32330,68299,1,144.06,144.06
32330,78600,4,633.71,2534.84
78738,9463,1,737.23,737.23
78738,43806,4,864.54,3458.16
78738,63944,2,648.75,1297.5
7784,92709,3,333.15,999.45
7784,30588,3,615.87,1847.61
20508,63922,1,105.97,105.97
95420,38574,1,792.98,792.98
95420,88397,3,319.17,957.51
70075,42485,1,557.71,557.71
70075,58406,5,244.17,1220.85
70075,44677,5,827.19,4135.95
2922,28913,2,763.93,1527.86
2922,58406,3,244.17,732.51
2922,86487,4,857.42,3429.68
2922,23193,4,147.72,590.88
2922,78488,1,990.12,990.12
43643,24349,5,487.64,2438.2
43643,10847,2,527.46,1054.92
15987,88768,3,414.44,1243.32
72706,15556,2,148.38,296.76
72706,63272,5,244.02,1220.1
72706,75959,1,943.83,943.83
90010,9123,3,185.82,557.46
90010,30670,3,25.13,75.39
73898,72605,4,708.93,2835.72
73898,94086,4,533.31,2133.24
73898,38746,4,530.48,2121.92
73898,17678,2,722.47,1444.94
73898,97258,5,815.87,4079.35
31701,63459,3,872.18,2616.54
31701,92284,1,315.59,315.59
51153,71260,4,964.16,3856.64
51153,63922,2,105.97,211.94
51153,85693,1,520.9,520.9
51153,25738,2,908.65,1817.3
97123,23348,1,160.67,160.67
97123,81532,4,771.02,3084.08
97123,36329,1,310.29,310.29
50727,96952,5,903.77,4518.85
50727,41117,5,581.23,2906.15
50727,6780,5,186.41,932.05
50727,18402,4,171.43,685.72
32803,47790,3,180.89,542.67
32803,47563,1,852.95,852.95
83355,63922,1,105.97,105.97
83355,15756,5,74.45,372.25
35650,7450,1,404.86,404.86
35650,47541,1,440.64,440.64
35650,56197,3,859.47,2578.41
62213,74276,3,403.16,1209.48
7119,47814,2,149.73,299.46
7119,22840,2,558.61,1117.22
7119,63304,3,736.14,2208.42
7119,85939,3,125.51,376.53
7119,35117,2,362.24,724.48
35952,23193,1,147.72,147.72
35952,97535,2,106.17,212.34
35952,56470,3,354.15,1062.45
35952,63619,4,384.48,1537.92
92930,25982,1,991.26,991.26
92930,72153,1,420.11,420.11
92930,24349,1,487.64,487.64
92930,44677,3,827.19,2481.57
92930,57658,2,930.65,1861.3
68091,41843,4,21.36,85.44
68091,46067,4,993.13,3972.52
68091,75775,4,577.35,2309.4
68091,78241,3,505.83,1517.49
68091,39250,5,299.64,1498.2
60441,49328,3,802.81,2408.43
92972,13613,1,77.15,77.15
92972,15756,1,74.45,74.45
75943,92075,1,84.56,84.56
75943,26117,2,922.1,1844.2
75943,57270,5,73.99,369.95
75943,72153,2,420.11,840.22
20115,70889,2,389.31,778.62
20115,88194,2,309.2,618.4
20115,74481,1,889.26,889.26
57749,41524,3,288.96,866.88
57749,9991,4,705.6,2822.4
68766,19653,4,790.65,3162.6
68766,5282,5,991.59,4957.95
90483,82422,1,648.23,648.23
90483,77329,4,412.52,1650.08
90483,43806,2,864.54,1729.08
90483,47563,2,852.95,1705.9
54602,70370,1,101.51,101.51
7066,66135,4,803.8,3215.2
7066,14971,1,200.41,200.41
84471,3343,1,910.79,910.79
15358,25738,1,908.65,908.65
96153,83215,4,34.14,136.56
96153,709,2,146.02,292.04
96153,80601,4,626.37,2505.48
96153,87446,2,144.86,289.72
96153,88318,1,70.04,70.04
92443,26949,1,955.8,955.8
56786,44752,4,785.85,3143.4
56786,11425,3,406.61,1219.83
90414,59982,4,106.65,426.6
90414,35404,5,806.95,4034.75
90414,17724,4,143.58,574.32
90414,55197,1,450.21,450.21
90414,11011,4,624.91,2499.64
85653,18248,3,69.35,208.05
85653,39731,2,543.32,1086.64
85653,15856,4,118.14,472.56
85653,57374,1,698.48,698.48
85653,50092,4,750.52,3002.08
91124,97177,2,477.48,954.96
91124,69507,4,523.2,2092.8
12858,48091,2,814.21,1628.42
12858,35659,3,338.18,1014.54
12858,47925,5,229.67,1148.35
12858,48924,4,595.65,2382.6
12858,41524,2,288.96,577.92
19465,36324,3,543.42,1630.26
79071,65028,3,677.62,2032.86
79071,23093,1,359.33,359.33
79071,47173,4,478.12,1912.48
2171,31337,1,289.52,289.52
16723,44419,4,293.78,1175.12
16723,83215,3,34.14,102.42
16723,89597,1,18.34,18.34
16723,19771,4,832.78,3331.12
73646,48091,3,814.21,2442.63
73646,52779,1,463.67,463.67
66577,25982,1,991.26,991.26
36723,83127,3,19.89,59.67
36723,43806,3,864.54,2593.62
36723,69846,2,994.17,1988.34
22243,25971,3,549.46,1648.38
22243,43610,3,387.17,1161.51
22243,14977,4,881.75,3527.0
22243,96136,2,68.32,136.64
22243,65060,1,422.61,422.61
53046,4130,5,547.23,2736.15
53046,41550,1,91.44,91.44
53046,86768,4,642.97,2571.88
74181,8186,4,536.32,2145.28
74181,49848,4,201.27,805.08
51602,88318,5,70.04,350.2
51602,55974,5,111.19,555.95
51602,43806,1,864.54,864.54
16586,63272,2,244.02,488.04
88569,17720,5,347.92,1739.6
88569,14706,1,357.22,357.22
88569,86122,3,306.3,918.9
43161,97397,5,846.39,4231.95
43161,94227,1,228.3,228.3
43161,89029,3,397.16,1191.48
93076,23093,2,359.33,718.66
93076,18665,4,607.21,2428.84
93076,27711,1,311.19,311.19
20321,57270,4,73.99,295.96
20321,60074,3,417.56,1252.68
20321,79647,2,280.81,561.62
20321,85451,5,541.78,2708.9
20321,14279,2,132.89,265.78
69277,72667,1,799.57,799.57
69277,97620,4,617.77,2471.08
69277,70370,3,101.51,304.53
69277,16703,3,839.54,2518.62
69277,36761,4,266.59,1066.36
39562,29620,5,152.02,760.1
88204,69846,4,994.17,3976.68
88204,32334,1,229.31,229.31
88204,31509,1,467.17,467.17
88204,9383,3,482.77,1448.31
88204,88397,1,319.17,319.17
99823,68299,2,144.06,288.12
99823,53537,2,227.15,454.3
54160,15756,1,74.45,74.45
54160,92437,4,800.49,3201.96
54160,23348,4,160.67,642.68
54160,49848,5,201.27,1006.35
82046,12577,1,121.23,121.23
82046,9463,2,737.23,1474.46
82046,13613,1,77.15,77.15
82046,60976,4,52.35,209.4
63565,72224,1,199.44,199.44
63565,46010,4,614.47,2457.88
63565,93421,4,81.09,324.36
64835,17681,4,77.44,309.76
64835,80684,2,254.74,509.48
52713,41524,1,288.96,288.96
52713,35659,2,338.18,676.36
52713,21914,5,232.47,1162.35
12236,60976,4,52.35,209.4
5016,83127,1,19.89,19.89
4474,52441,4,582.44,2329.76
4474,76801,2,18.08,36.16
14916,61229,2,329.8,659.6
13438,68299,1,144.06,144.06
24023,55638,4,884.31,3537.24
24023,14977,3,881.75,2645.25
53547,38074,3,316.09,948.27
53547,89808,5,970.56,4852.8
53547,58116,1,286.26,286.26
53547,32891,3,654.47,1963.41
53547,4052,5,802.48,4012.4
11755,89031,3,328.11,984.33
11755,73289,1,688.66,688.66
11755,21799,3,905.86,2717.58
11755,98926,5,692.7,3463.5
11755,84409,3,378.97,1136.91
50012,88006,5,729.44,3647.2
50012,46903,3,423.07,1269.21
91268,83127,3,19.89,59.67
91268,92075,2,84.56,169.12
91268,39151,1,653.18,653.18
31900,80010,5,456.07,2280.35
31900,63304,3,736.14,2208.42
31900,9463,3,737.23,2211.69
31900,52601,1,468.45,468.45
11681,41550,2,91.44,182.88
11681,33146,2,436.94,873.88
11681,48005,4,555.96,2223.84
11681,38614,4,241.1,964.4
11681,76434,5,705.9,3529.5
36989,40659,1,580.0,580.0
36989,23093,2,359.33,718.66
44139,79374,5,650.64,3253.2
44139,49423,3,167.62,502.86
44139,57204,1,132.68,132.68
32685,27434,5,548.75,2743.75
32685,52528,5,294.92,1474.6
24638,44677,1,827.19,827.19
24638,71260,5,964.16,4820.8
24638,7569,1,957.55,957.55
24633,32334,5,229.31,1146.55
24633,36324,2,543.42,1086.84
24633,97162,1,180.6,180.6
2793,94227,4,228.3,913.2
67135,63096,3,173.89,521.67
83788,51696,4,597.43,2389.72
83788,16648,1,513.65,513.65
83788,38229,1,830.19,830.19
83788,25738,4,908.65,3634.6
83788,88318,2,70.04,140.08
35124,79647,2,280.81,561.62
35124,83057,1,932.46,932.46
35124,68299,1,144.06,144.06
35124,47541,3,440.64,1321.92
54355,48986,5,138.79,693.95
54355,88006,2,729.44,1458.88
54355,20368,2,758.95,1517.9
93090,38574,3,792.98,2378.94
93090,17724,1,143.58,143.58
93090,27194,3,66.59,199.77
93090,46112,3,739.99,2219.97
36801,923,2,407.11,814.22
36801,63100,3,324.64,973.92
39401,61277,1,580.35,580.35
39401,15856,5,118.14,590.7
39401,69952,5,949.26,4746.3
39401,30838,4,328.21,1312.84
39401,38746,5,530.48,2652.4
72246,14028,5,442.53,2212.65
72246,25971,1,549.46,549.46
72246,35659,4,338.18,1352.72
72246,16655,2,782.45,1564.9
65025,86487,5,857.42,4287.1
65025,39496,5,741.36,3706.8
86454,53827,1,253.77,253.77
86454,33124,3,710.84,2132.52
86454,24349,5,487.64,2438.2
86454,41843,5,21.36,106.8
2148,58149,5,941.45,4707.25
2148,11011,2,624.91,1249.82
2148,9951,3,310.82,932.46
2148,82422,2,648.23,1296.46
2148,9383,5,482.77,2413.85
73070,58406,4,244.17,976.68
73070,75569,1,827.48,827.48
73070,65028,3,677.62,2032.86
54200,54473,4,904.86,3619.44
54200,30588,5,615.87,3079.35
54200,52304,5,111.97,559.85
54200,63272,1,244.02,244.02
54200,25764,1,412.82,412.82
48864,66489,3,670.84,2012.52
48864,63822,4,51.13,204.52
19442,64881,4,231.06,924.24
19442,48986,5,138.79,693.95
19442,59221,2,610.81,1221.62
19442,143,3,494.61,1483.83
19442,82422,4,648.23,2592.92
45298,29620,3,152.02,456.06
45298,38857,1,134.47,134.47
45298,38191,2,514.95,1029.9
45298,39493,3,171.68,515.04
28334,25971,5,549.46,2747.3
28334,49928,4,649.83,2599.32
28334,73086,3,521.84,1565.52
28334,10465,5,322.38,1611.9
10032,41524,4,288.96,1155.84
10032,62274,5,371.99,1859.95
41504,78548,3,304.16,912.48
41504,72224,2,199.44,398.88
41504,29135,3,428.74,1286.22
41504,63619,2,384.48,768.96
41504,25002,1,847.93,847.93
56119,10855,4,543.47,2173.88
56119,76804,3,399.41,1198.23
56119,29884,3,813.4,2440.2
56119,89808,4,970.56,3882.24
56119,36761,4,266.59,1066.36
45310,61229,2,329.8,659.6
45310,10387,4,577.51,2310.04
45310,21799,2,905.86,1811.72
92896,41254,5,973.41,4867.05
92896,47563,4,852.95,3411.8
82560,8186,4,536.32,2145.28
82560,64591,2,779.3,1558.6
82560,35971,5,176.01,880.05
82560,70370,2,101.51,203.02
56104,83307,5,285.5,1427.5
56104,20368,3,758.95,2276.85
56104,6791,1,462.66,462.66
56104,31509,2,467.17,934.34
10584,78387,4,493.31,1973.24
10584,46654,5,803.46,4017.3
10584,8188,2,904.75,1809.5
10584,44756,2,693.81,1387.62
82026,886,3,134.83,404.49
82026,91654,2,995.29,1990.58
82026,12102,3,760.84,2282.52
82026,71260,3,964.16,2892.48
85823,48005,4,555.96,2223.84
85823,6780,4,186.41,745.64
67053,96714,1,743.96,743.96
49820,65060,4,422.61,1690.44
49820,18249,2,389.53,779.06
3088,64156,4,413.18,1652.72
83550,58980,2,936.24,1872.48
83550,14279,4,132.89,531.56
83550,43497,3,635.49,1906.47
83550,46010,5,614.47,3072.35
48272,62196,1,598.61,598.61
48272,28552,5,353.45,1767.25
48272,24859,2,359.61,719.22
48272,12484,5,266.22,1331.1
46117,58149,5,941.45,4707.25
46117,68183,4,579.31,2317.24
86704,83215,3,34.14,102.42
86704,33124,5,710.84,3554.2
86704,55974,2,111.19,222.38
70454,6620,5,500.66,2503.3
70454,90763,5,534.03,2670.15
70454,86768,5,642.97,3214.85
70454,29620,3,152.02,456.06
48264,16533,5,521.17,2605.85
48264,53827,3,253.77,761.31
48264,64875,3,405.58,1216.74
48264,47173,4,478.12,1912.48
48264,33146,3,436.94,1310.82
70250,15856,1,118.14,118.14
24513,24859,5,359.61,1798.05
24513,72605,4,708.93,2835.72
24513,32963,1,560.47,560.47
24513,84365,3,72.96,218.88
74906,76801,4,18.08,72.32
74906,44419,1,293.78,293.78
56610,97194,1,718.62,718.62
57629,17724,3,143.58,430.74
57629,73767,3,373.16,1119.48
57629,63459,2,872.18,1744.36
57629,16703,4,839.54,3358.16
87213,40989,4,160.98,643.92
22801,97162,2,180.6,361.2
22801,74276,3,403.16,1209.48
22801,63100,4,324.64,1298.56
63599,4052,2,802.48,1604.96
63599,62196,5,598.61,2993.05
83560,77935,5,908.29,4541.45
83560,37884,4,286.83,1147.32
68365,47790,4,180.89,723.56
68365,31509,2,467.17,934.34
68365,63459,3,872.18,2616.54
68365,78387,3,493.31,1479.93
68365,5279,5,992.85,4964.25
3005,98926,2,692.7,1385.4
3005,30670,1,25.13,25.13
3005,35659,4,338.18,1352.72
53762,96767,3,881.11,2643.33
53762,10932,3,283.24,849.72
53762,97177,2,477.48,954.96
53762,17724,3,143.58,430.74
10490,36605,1,478.08,478.08
10490,16979,3,61.89,185.67
26939,87394,5,701.27,3506.35
69094,88318,2,70.04,140.08
69094,43497,3,635.49,1906.47
83339,10931,1,331.83,331.83
83339,47047,5,185.96,929.8
26457,7616,5,268.62,1343.1
26457,76801,3,18.08,54.24
26457,38191,3,514.95,1544.85
62530,25738,4,908.65,3634.6
62530,60074,2,417.56,835.12
9193,66135,1,803.8,803.8
9193,74980,5,768.86,3844.3
9193,16810,2,893.19,1786.38
9193,64875,4,405.58,1622.32
7292,79374,3,650.64,1951.92
83744,86827,3,219.55,658.65
83744,31672,5,832.91,4164.55
83744,92709,2,333.15,666.3
83744,35404,4,806.95,3227.8
38700,35404,2,806.95,1613.9
38700,37373,1,340.97,340.97
38700,57390,5,432.24,2161.2
38700,29135,1,428.74,428.74
279,50909,4,850.29,3401.16
279,63272,5,244.02,1220.1
279,81929,3,542.12,1626.36
279,10387,5,577.51,2887.55
99036,30838,1,328.21,328.21
99036,73238,1,159.35,159.35
99036,61277,3,580.35,1741.05
99036,48091,1,814.21,814.21
24307,73289,5,688.66,3443.3
24307,51681,5,404.05,2020.25
24307,6889,5,822.92,4114.6
24307,10248,3,317.45,952.35
24307,36765,5,504.57,2522.85
50434,24186,1,569.77,569.77
50434,78406,4,936.84,3747.36
50434,56541,2,332.5,665.0
98741,78767,1,722.03,722.03
98741,55925,4,769.59,3078.36
80305,38614,3,241.1,723.3
80305,74408,1,109.93,109.93
80305,73202,1,102.69,102.69
80305,15756,4,74.45,297.8
80305,77935,2,908.29,1816.58
93612,35404,3,806.95,2420.85
93612,69507,1,523.2,523.2
37745,94227,2,228.3,456.6
37745,73086,4,521.84,2087.36
37745,64875,1,405.58,405.58
37745,95075,1,73.29,73.29
64429,72153,3,420.11,1260.33
87689,78264,2,100.57,201.14
87689,73086,5,521.84,2609.2
87689,8188,1,904.75,904.75
87689,44419,5,293.78,1468.9
87689,91790,5,161.46,807.3
25532,23093,2,359.33,718.66
25532,93223,1,525.66,525.66
25532,83215,3,34.14,102.42
25532,6780,1,186.41,186.41
66706,97585,4,895.85,3583.4
66706,19771,5,832.78,4163.9
66706,6780,5,186.41,932.05
66706,43806,3,864.54,2593.62
66706,89031,2,328.11,656.22
86078,86487,2,857.42,1714.84
86078,92016,5,120.57,602.85
86078,52528,5,294.92,1474.6
86078,21130,3,306.91,920.73
86078,35659,5,338.18,1690.9
44056,16635,4,737.93,2951.72
44056,84559,2,986.23,1972.46
44056,86768,3,642.97,1928.91
44056,30539,4,811.95,3247.8
82277,16635,4,737.93,2951.72
82277,64156,1,413.18,413.18
83347,97620,5,617.77,3088.85
83347,84365,3,72.96,218.88
83347,64591,2,779.3,1558.6
76028,58617,5,148.53,742.65
76028,31579,3,12.65,37.95
76028,77935,5,908.29,4541.45
76028,92226,2,544.96,1089.92
76028,92709,4,333.15,1332.6
87779,46067,1,993.13,993.13
87779,41117,3,581.23,1743.69
87779,43610,1,387.17,387.17
87779,74481,2,889.26,1778.52
4996,31427,3,971.62,2914.86
86180,97194,4,718.62,2874.48
86180,86768,3,642.97,1928.91
13455,96136,5,68.32,341.6
13455,22300,3,49.28,147.84
13455,1852,2,523.83,1047.66
39077,38857,4,134.47,537.88
39077,56541,3,332.5,997.5
39077,42485,1,557.71,557.71
95187,57204,2,132.68,265.36
95187,143,2,494.61,989.22
95187,73238,4,159.35,637.4
1782,2976,3,24.6,73.8
1782,88272,1,367.77,367.77
1782,69952,5,949.26,4746.3
1782,88006,4,729.44,2917.76
96812,36936,2,722.15,1444.3
96812,78767,4,722.03,2888.12
96812,52528,2,294.92,589.84
96812,60134,1,711.35,711.35
65033,9808,5,897.18,4485.9
65033,7569,5,957.55,4787.75
65033,78600,2,633.71,1267.42
65033,86092,5,303.14,1515.7
65033,52441,2,582.44,1164.88
84361,83215,1,34.14,34.14
81523,5282,5,991.59,4957.95
91420,38191,2,514.95,1029.9
91420,58149,5,941.45,4707.25
91420,7537,2,290.43,580.86
9150,68183,5,579.31,2896.55
47919,78360,3,990.89,2972.67
47919,7616,5,268.62,1343.1
47919,6889,2,822.92,1645.84
47919,923,3,407.11,1221.33
47919,44677,2,827.19,1654.38
68609,28552,5,353.45,1767.25
68609,39955,4,83.25,333.0
99752,39151,2,653.18,1306.36
99752,63619,5,384.48,1922.4
99752,92284,2,315.59,631.18
76819,97535,1,106.17,106.17
76819,83307,4,285.5,1142.0
76819,54473,3,904.86,2714.58
87356,10847,2,527.46,1054.92
87356,73879,5,800.35,4001.75
87356,88564,3,348.6,1045.8
87356,47790,5,180.89,904.45
3695,25454,2,166.07,332.14
3695,81280,1,852.86,852.86
6736,14870,4,488.33,1953.32
6736,62196,5,598.61,2993.05
6736,68346,5,545.23,2726.15
6736,83057,3,932.46,2797.38
6736,97258,3,815.87,2447.61
60645,97585,4,895.85,3583.4
60645,27776,5,66.73,333.65
60645,21914,3,232.47,697.41
60645,67557,3,176.84,530.52
39300,64828,1,29.34,29.34
39300,97405,1,361.79,361.79
