id,pedido_id,valor,metodo,status,data_pagamento
97297,51383,374.75958474447333,Cartão de Crédito,recusado,2024-09-24
53861,40164,823.1507621875055,Boleto,recusado,2024-09-29
62475,58083,211.05461927677698,Pix,recusado,2024-10-17
31508,50610,453.9693525701563,Pix,pendente,2024-03-09
49332,73788,744.0427464650467,Cartão de Crédito,pago,2024-08-17
30938,47224,301.17770399333097,Cartão de Crédito,recusado,2024-07-29
71197,26537,158.01375459692306,Pix,pago,2024-06-16
80475,24912,259.2064274275778,Boleto,pago,2024-07-13
18750,7780,984.8289691512737,Pix,recusado,2024-06-13
65001,60729,354.9820904732676,Cartão de Crédito,recusado,2024-05-14
10927,18761,49.99457665534847,Boleto,pendente,2024-10-16
13697,67805,898.4595190560223,Cartão de Crédito,pendente,2024-10-07
91606,37533,800.8660869764981,Boleto,pendente,2024-08-21
38956,97927,637.0111398214373,Boleto,recusado,2024-06-30
71864,48571,148.53575806529452,Pix,pendente,2024-07-10
26870,69309,730.5664886325629,Pix,recusado,2024-05-23
64088,4322,511.0003526870182,Pix,recusado,2024-05-23
40359,76012,88.76542990507205,Pix,pendente,2024-07-11
23511,27192,443.79757133151566,Cartão de Crédito,recusado,2024-07-23
57344,64052,844.839517147139,Cartão de Crédito,pendente,2024-03-12
2283,18367,634.9525917928121,Pix,recusado,2024-10-13
67414,87972,381.6559877738537,Boleto,pago,2024-10-11
14047,98814,308.72001257941474,Boleto,pago,2024-09-25
53213,54823,726.7837895517026,Cartão de Crédito,pendente,2024-09-23
83989,36683,662.3902546543338,Pix,pago,2024-07-14
48030,38692,873.3132102630753,Cartão de Crédito,pendente,2024-09-04
22560,43722,107.03248294786985,Pix,pendente,2024-10-05
19428,45852,285.85930053051067,Pix,pago,2024-09-26
42736,82365,455.32007409075436,Pix,pendente,2024-08-31
890,29648,194.9686702699937,Boleto,recusado,2024-10-03
71455,74955,94.00136711696464,Pix,pendente,2024-09-10
86120,36396,960.1776812333426,Cartão de Crédito,pendente,2024-09-17
2273,96741,889.1750037804294,Cartão de Crédito,pendente,2024-10-01
72990,65810,733.8675195392449,Cartão de Crédito,pago,2024-06-19
3456,59224,255.82481471203735,Pix,pago,2024-06-26
52951,11240,522.7092576557625,Pix,recusado,2024-10-09
56205,1020,969.4136233218189,Cartão de Crédito,recusado,2024-03-09
77490,57392,861.7315693468283,Pix,pago,2024-09-04
98299,8966,42.1917071733405,Pix,pago,2024-08-28
80390,23567,737.118544727021,Cartão de Crédito,pendente,2024-08-15
54524,80160,44.0385806414924,Cartão de Crédito,recusado,2024-10-10
52127,65175,186.65602138900456,Pix,pago,2024-09-13
93389,41573,348.8291670560605,Cartão de Crédito,pago,2024-08-14
59238,56207,452.76364872008327,Boleto,recusado,2024-05-01
64586,51176,429.6725925241602,Boleto,pendente,2024-10-13
71777,93210,514.7791712305918,Cartão de Crédito,pago,2024-10-14
48059,19331,168.99436229230525,Pix,pago,2024-09-11
82362,78947,191.70235281931414,Boleto,pendente,2024-07-04
80994,836,659.8830301959829,Boleto,pago,2024-08-21
13287,92024,102.97102551956729,Boleto,pendente,2024-10-17
68578,87523,580.2452383658563,Boleto,recusado,2024-07-31
15893,68952,607.5287118804092,Pix,pendente,2024-10-05
23855,70783,304.028882116258,Pix,pendente,2024-10-03
77587,17723,558.689085636701,Cartão de Crédito,recusado,2024-08-29
36326,55062,546.6386995010913,Pix,pendente,2024-08-18
2822,90316,387.4981216250991,Boleto,recusado,2024-09-11
97604,97597,305.2956931613212,Boleto,recusado,2024-01-30
82058,91089,685.4140635664999,Pix,recusado,2024-09-07
20812,54056,286.3756102502879,Pix,pago,2024-03-17
24715,93435,505.1838961963189,Cartão de Crédito,recusado,2024-10-17
98195,36841,420.50089088206505,Cartão de Crédito,pendente,2024-03-25
4971,93802,434.46271048574675,Cartão de Crédito,pago,2024-09-22
70737,66035,340.5203857818721,Pix,pago,2024-06-15
72044,95219,28.010897956800637,Cartão de Crédito,recusado,2024-10-10
39539,37831,911.1357220880006,Boleto,pendente,2024-09-10
59177,6842,185.53009980900438,Pix,recusado,2024-08-21
41591,73491,104.91298488786461,Cartão de Crédito,pago,2024-05-17
19042,12127,122.08417782385663,Cartão de Crédito,pago,2024-06-29
24412,54426,359.815803104214,Cartão de Crédito,pendente,2024-08-12
31200,99906,609.138738948206,Cartão de Crédito,recusado,2024-08-22
79025,37049,747.0597525625014,Boleto,pendente,2024-08-26
52884,89771,156.52915429235014,Boleto,pago,2024-09-29
78386,14179,19.368596942696037,Boleto,recusado,2024-10-09
14388,91803,947.8973252797915,Pix,pago,2024-08-12
36685,12670,98.25735320241613,Cartão de Crédito,recusado,2024-08-03
61676,69886,747.2873151217541,Cartão de Crédito,pago,2024-07-06
67957,88640,145.2519146996281,Cartão de Crédito,recusado,2024-06-26
78875,70589,837.2828127701323,Pix,recusado,2024-08-12
28790,9384,138.09932825167414,Cartão de Crédito,recusado,2024-09-17
99798,26339,18.128625691584617,Cartão de Crédito,pago,2024-10-11
32681,91034,74.71979072857047,Pix,pendente,2024-10-17
4698,42239,632.6972803425939,Cartão de Crédito,pendente,2024-09-25
94239,83277,181.17153162783745,Boleto,pendente,2024-05-02
25736,65831,142.92419750695936,Cartão de Crédito,recusado,2024-06-14
97509,6911,830.8423821308672,Pix,pendente,2024-10-01
49341,95197,231.38652162559015,Pix,recusado,2024-06-25
19018,4138,831.1477010705187,Boleto,recusado,2024-10-01
11260,45804,878.8884078264413,Pix,pendente,2024-06-10
11517,3404,859.759216516499,Pix,recusado,2024-06-19
79881,61398,741.9793120197417,Boleto,pendente,2024-09-20
66471,17,926.2855070903798,Boleto,pendente,2024-03-05
54379,79431,830.9709882610049,Cartão de Crédito,pendente,2024-10-14
91320,29441,193.5646731887407,Cartão de Crédito,recusado,2024-08-17
54944,40519,911.6078473179651,Cartão de Crédito,pendente,2024-10-05
2106,52360,598.1423840442923,Cartão de Crédito,pago,2024-10-03
29213,24266,378.6507319708323,Pix,recusado,2024-06-14
56777,35486,560.8936225160255,Cartão de Crédito,pago,2024-08-18
98995,21948,240.35627943462575,Pix,recusado,2024-10-12
48586,12470,472.17273921879973,Pix,pago,2024-09-18
99236,97706,797.254853073678,Cartão de Crédito,recusado,2024-09-05
77502,80822,414.05876151141047,Cartão de Crédito,pago,2024-09-26
41738,5246,366.8013482731937,Boleto,pendente,2024-08-23
17334,73730,764.2591357168601,Boleto,recusado,2024-09-13
95683,17827,487.4032646628256,Cartão de Crédito,pago,2024-10-09
15178,21073,967.5822681155068,Pix,pago,2024-07-14
4591,79454,572.1584330453439,Boleto,pago,2024-04-20
55244,19713,465.04424173895666,Cartão de Crédito,pago,2024-09-23
22169,85783,840.2116975363197,Cartão de Crédito,pago,2024-09-19
31170,65929,734.7296273481261,Pix,pago,2024-09-10
58288,19681,585.1362060257189,Pix,pago,2024-04-14
37355,84145,767.6147153457479,Cartão de Crédito,pendente,2024-08-05
5176,4526,319.8830807869057,Pix,pendente,2024-10-14
57676,67142,333.6486769291314,Cartão de Crédito,pago,2024-10-01
42156,2510,655.4236853827501,Pix,pendente,2024-08-09
41345,23551,710.8603531113677,Cartão de Crédito,recusado,2024-06-06
23978,58428,409.83590456234134,Cartão de Crédito,recusado,2024-04-28
87473,11836,903.425313790699,Boleto,recusado,2024-09-08
62107,53697,346.59163217946,Pix,pago,2024-09-03
12423,28359,866.9226637754196,Cartão de Crédito,pago,2024-04-27
52858,25006,766.9055367746083,Cartão de Crédito,pendente,2024-09-23
34511,8744,551.6861199984163,Boleto,recusado,2024-04-17
24360,20994,185.17150505154663,Cartão de Crédito,pago,2024-09-15
51774,29026,677.99537435611,Cartão de Crédito,recusado,2024-09-29
61209,53306,950.2950309783317,Boleto,pendente,2024-10-11
70561,67969,509.6974881120391,Cartão de Crédito,pago,2024-06-07
34309,4380,790.7331678523329,Boleto,pendente,2024-07-25
37853,55451,934.7013788173988,Cartão de Crédito,recusado,2024-10-13
77928,89290,784.0207821785257,Pix,pendente,2024-02-10
7624,80606,119.48161989872689,Pix,recusado,2024-06-22
26214,106,728.6287862213231,Cartão de Crédito,recusado,2024-08-29
54303,66855,294.72598025147295,Pix,pendente,2024-09-29
60417,12548,242.07043131160302,Cartão de Crédito,pendente,2024-09-29
14482,31434,305.6926703038268,Pix,pago,2024-06-18
5155,59353,759.9318897066887,Boleto,pendente,2024-10-17
65231,96688,827.3204691000892,Pix,pago,2024-08-04
34921,13407,39.73739854915071,Boleto,pendente,2024-07-23
31436,29162,702.7155814385912,Boleto,recusado,2024-09-06
25756,26299,93.80211167979411,Pix,pago,2024-03-25
14505,87401,973.5108778207157,Boleto,pendente,2024-07-23
29635,55173,477.5649051202244,Pix,pago,2024-09-17
89311,565,761.2304643322057,Pix,pago,2024-06-20
76024,3721,54.253224088956905,Pix,recusado,2024-10-11
92897,15594,176.6999500835893,Cartão de Crédito,pago,2024-05-07
73478,61739,460.3174568258585,Boleto,pago,2024-06-15
39942,13719,491.81742449278,Boleto,recusado,2024-10-12
83549,20177,130.17390757374,Cartão de Crédito,pago,2024-02-25
15699,96374,701.4810791349615,Pix,pendente,2024-10-13
24403,5097,754.4372704916108,Pix,pendente,2024-06-05
645,97883,541.7679669762416,Boleto,pago,2024-09-29
99476,66264,882.9084631993517,Boleto,recusado,2024-10-08
63954,68353,793.135121640445,Pix,pendente,2024-09-13
86620,98977,745.3395960100368,Pix,recusado,2024-03-22
34319,33031,654.8942409521196,Boleto,pago,2024-07-23
48857,94702,959.1676580312654,Boleto,pendente,2024-09-20
39765,19377,618.7771914109645,Cartão de Crédito,pago,2024-07-07
99970,82630,636.8799660863135,Boleto,pago,2024-08-31
62974,59796,847.730949202799,Cartão de Crédito,pendente,2024-06-21
76458,90422,527.3979275316557,Cartão de Crédito,pago,2024-07-08
51703,187,951.7532987996578,Pix,pendente,2024-10-02
34598,41816,702.1277956826833,Boleto,recusado,2024-10-08
67791,78250,770.4480705594808,Cartão de Crédito,pendente,2024-10-07
35637,95777,821.6406583833856,Cartão de Crédito,pendente,2024-09-23
20817,53005,981.4167056080977,Pix,pago,2024-07-23
54098,87875,129.5720313165038,Pix,recusado,2024-08-27
73165,25350,517.7951346320791,Cartão de Crédito,pago,2024-09-20
70642,11978,306.85293780913815,Pix,pago,2024-01-18
39735,31845,513.737794345488,Cartão de Crédito,pendente,2024-10-16
77724,3935,209.9328072670307,Boleto,recusado,2024-04-12
79768,60891,244.90382681595793,Boleto,recusado,2024-03-03
91610,93209,470.50598876612094,Cartão de Crédito,pago,2024-04-05
50987,18331,150.50976095180667,Pix,pago,2024-09-08
13176,29014,622.8974094488314,Pix,pago,2024-02-07
81748,86133,464.7239519621711,Cartão de Crédito,pendente,2024-07-28
82813,65966,819.6460279849728,Pix,pendente,2024-08-16
3657,21705,943.189276728678,Pix,pago,2024-07-13
755,39183,995.0045658771447,Cartão de Crédito,pago,2024-07-22
50968,56686,123.07516940364067,Pix,pendente,2024-07-13
25165,26227,577.3821699309943,Pix,recusado,2024-08-31
47389,93030,651.0808502156173,Cartão de Crédito,recusado,2024-09-29
9016,70170,133.19868642695195,Cartão de Crédito,recusado,2024-04-02
39196,81027,917.5710093675133,Cartão de Crédito,pago,2024-02-27
9824,79416,739.7233455198295,Boleto,pendente,2024-06-01
38999,82759,608.6072148244126,Cartão de Crédito,pago,2024-10-05
86005,52641,755.8607692179351,Pix,recusado,2024-06-01
10425,18819,725.6615751426418,Pix,pendente,2024-10-08
63033,75361,184.89327305434225,Boleto,recusado,2024-10-12
86937,68684,432.4844508686379,Boleto,pendente,2024-09-29
41886,77046,235.8512732456621,Cartão de Crédito,pendente,2024-08-13
12833,17874,630.3710128260554,Pix,pendente,2024-08-06
29120,49709,851.8285706190738,Pix,recusado,2024-10-16
88030,17941,655.6950635813674,Cartão de Crédito,pago,2024-07-08
88052,12526,56.8004661849803,Boleto,pendente,2024-10-03
84812,49268,906.8913505767689,Pix,pendente,2024-04-04
58503,19160,418.4163700238681,Boleto,pendente,2024-08-23
65396,42132,508.6217512138869,Cartão de Crédito,recusado,2024-05-06
60620,80524,16.084870383757178,Cartão de Crédito,pendente,2024-08-04
37509,92801,723.7305738266264,Cartão de Crédito,pendente,2024-07-08
15103,58013,753.7600925321957,Boleto,pendente,2024-09-25
72040,45880,77.57907068152345,Boleto,recusado,2024-05-19
82069,19899,772.230537729988,Pix,recusado,2024-09-08
38321,80716,63.89563190170621,Pix,recusado,2024-09-23
30271,45135,963.1222439194436,Pix,pendente,2024-08-10
80852,5334,349.2984687355797,Pix,pendente,2024-06-19
26502,39217,636.6800489626745,Pix,pago,2024-07-16
52279,74694,351.4720542461724,Cartão de Crédito,pago,2024-06-04
91059,10378,431.951084189769,Pix,pago,2024-04-11
65964,29032,762.5146155490863,Cartão de Crédito,pendente,2024-09-18
62622,60387,877.204903131351,Pix,recusado,2024-10-12
16149,57493,83.10309549387195,Pix,pendente,2024-05-03
6886,98200,944.8838357023187,Boleto,pago,2024-10-13
41971,43115,178.31956762407768,Boleto,pago,2024-06-15
37632,82746,637.0837506195966,Pix,pago,2024-08-09
95980,53336,822.3763538450398,Boleto,pago,2024-10-04
54255,38936,429.31711754772965,Pix,recusado,2024-06-03
51785,40703,672.8325325313959,Boleto,recusado,2024-09-04
38550,35092,117.0892394803709,Pix,recusado,2024-06-11
45720,22862,410.306061956421,Cartão de Crédito,pago,2024-05-16
86825,94384,426.4239076578755,Cartão de Crédito,pendente,2024-08-14
24151,569,22.462652374785858,Cartão de Crédito,pendente,2024-07-12
91331,90110,87.52963435622539,Cartão de Crédito,recusado,2024-09-24
27606,51036,213.7283341636285,Boleto,pendente,2024-08-02
48424,61463,202.80027147155718,Pix,recusado,2024-03-25
94098,46096,62.49999506958049,Boleto,pago,2024-10-07
85112,49622,801.6089350504988,Pix,pendente,2024-08-03
9846,36988,757.5216951432492,Pix,pendente,2024-09-06
13965,55450,162.12110869308776,Pix,pendente,2024-07-01
10875,33478,100.52823971080078,Boleto,recusado,2024-07-05
25748,20880,44.99248760815072,Boleto,pendente,2024-10-04
28724,9335,940.9901626336614,Pix,recusado,2024-06-06
65750,32351,518.407536768082,Cartão de Crédito,recusado,2024-10-05
60296,61879,504.74130271444614,Boleto,recusado,2024-08-05
65604,16804,952.5869622684177,Pix,pago,2024-07-24
1155,32281,681.1500601438129,Cartão de Crédito,recusado,2024-09-19
3205,52202,605.0560184597433,Cartão de Crédito,recusado,2024-09-10
65220,8456,650.9539765845456,Boleto,pago,2024-09-09
81945,52470,146.04681480567496,Cartão de Crédito,pendente,2024-01-15
51149,23689,136.39479594286593,Pix,recusado,2024-07-02
5739,78193,165.35478621154962,Pix,pago,2024-05-10
46562,27339,166.3287344222794,Cartão de Crédito,pago,2024-10-06
41384,41750,313.8856882080237,Cartão de Crédito,pago,2024-10-11
8935,26523,196.3459900364676,Boleto,pendente,2024-06-28
83403,16313,601.3464547496636,Pix,pendente,2024-09-27
65678,33718,819.1203653961597,Cartão de Crédito,pendente,2024-08-14
90283,9819,395.71443240164933,Cartão de Crédito,pendente,2024-08-08
32138,30220,440.3024057233876,Cartão de Crédito,pago,2024-02-19
61722,1672,192.29671850759254,Cartão de Crédito,recusado,2024-06-05
83670,99343,997.0343006995881,Cartão de Crédito,pago,2024-09-07
23208,67402,541.2726183171872,Boleto,pendente,2024-10-03
84707,90368,56.06524673775196,Pix,pendente,2024-10-10
84886,50150,89.93446265092038,Boleto,recusado,2024-03-22
41826,53935,998.182645841375,Pix,recusado,2024-08-15
23875,48374,217.00010288789048,Pix,recusado,2024-08-27
25776,49816,271.37469851944525,Boleto,pendente,2024-08-25
60913,96769,13.999315962831467,Cartão de Crédito,pago,2024-07-20
62160,25846,443.2796074410969,Boleto,pago,2024-10-04
81599,37137,926.9154505961641,Cartão de Crédito,pago,2024-07-28
21806,43602,499.21962987765323,Boleto,pendente,2024-07-27
51227,48584,33.2442860601936,Boleto,pago,2024-10-15
3544,189,407.7060592265904,Boleto,pendente,2024-10-10
84760,66607,740.4934545663264,Cartão de Crédito,recusado,2024-08-03
39730,65318,268.0570016162321,Pix,pendente,2024-10-11
12185,11987,582.3057142206962,Cartão de Crédito,pago,2024-08-21
87170,68717,624.0416334282999,Boleto,pendente,2024-07-28
31386,21569,506.6431362950493,Cartão de Crédito,pago,2024-06-20
93835,68545,539.9494438286409,Cartão de Crédito,pago,2024-08-29
2262,82512,272.8557916653971,Boleto,recusado,2024-10-02
57982,95827,377.5723801383349,Cartão de Crédito,pendente,2024-09-11
24016,15075,571.0860044847507,Pix,pendente,2024-07-24
27593,16943,240.80406503686086,Boleto,pendente,2024-09-09
1260,86979,289.18044979785026,Cartão de Crédito,pendente,2024-07-22
99592,33466,399.83027828004253,Pix,pago,2024-06-27
7516,54760,808.591017475241,Boleto,pendente,2024-08-13
56287,47196,488.0140104309078,Pix,pendente,2024-10-11
31384,16902,318.47089844416547,Pix,recusado,2024-08-28
98244,5191,30.358397337721772,Boleto,pendente,2024-10-08
25622,82679,56.82667242715632,Boleto,pendente,2024-10-15
64614,24559,826.0648467806537,Boleto,recusado,2024-06-22
75864,99687,158.46131536089456,Boleto,pago,2024-09-22
49987,59004,88.4943360457647,Boleto,recusado,2024-04-09
40072,93367,465.0286246267501,Boleto,recusado,2024-08-21
11409,36167,669.5532643846888,Cartão de Crédito,recusado,2024-04-16
22603,10822,482.13698528038225,Pix,pendente,2024-07-31
41414,23548,478.17611188814817,Boleto,pendente,2024-08-12
9039,85002,540.1507271651635,Pix,recusado,2024-08-09
63907,68572,78.2608057349107,Boleto,recusado,2024-09-28
19962,75987,376.6830846231692,Cartão de Crédito,pago,2024-09-16
49005,80351,251.5860367912095,Cartão de Crédito,recusado,2024-02-29
88404,74115,360.10649647601,Boleto,pendente,2024-10-12
34132,58598,460.55596293305103,Cartão de Crédito,recusado,2024-07-28
77879,58215,433.7890517984231,Pix,pendente,2024-09-20
73026,90832,479.12346162685594,Boleto,pendente,2024-10-07
76493,2186,474.61526667775735,Boleto,recusado,2024-06-14
50305,81774,242.868153396102,Pix,pendente,2024-06-24
34918,71479,394.7444280933803,Pix,recusado,2024-06-14
54976,33895,442.48498984167344,Pix,recusado,2024-10-14
17783,57775,616.459919171487,Boleto,recusado,2024-08-01
26112,87780,220.48190778109932,Cartão de Crédito,recusado,2024-09-30
21822,6609,220.74707505946435,Boleto,recusado,2024-09-18
39767,3385,350.19608203513275,Cartão de Crédito,pago,2024-06-14
77883,72610,285.7653929999051,Cartão de Crédito,pago,2024-09-19
33619,76919,315.68656973658125,Cartão de Crédito,recusado,2024-09-23
25703,13562,115.4533274680542,Pix,pendente,2024-07-05
30674,29002,25.388839485283018,Cartão de Crédito,pendente,2024-06-27
3567,23248,902.7794366050805,Cartão de Crédito,pago,2024-02-20
47884,15906,576.2017903088866,Pix,pago,2024-09-16
67986,64491,552.729146750091,Cartão de Crédito,pago,2024-08-05
61570,92085,409.6993292974947,Boleto,pendente,2024-07-29
35364,18862,468.55956617186655,Pix,pago,2024-10-11
77294,85951,675.6446899554902,Boleto,recusado,2024-07-13
22942,71557,674.0586592531026,Boleto,pago,2024-06-11
72918,59527,701.5710514230416,Pix,pendente,2024-08-01
77781,57874,566.0169238576378,Cartão de Crédito,recusado,2024-07-11
3521,82948,918.0734779207297,Boleto,pendente,2024-09-18
24170,80368,630.1740283267795,Boleto,pendente,2024-10-17
70837,93942,890.2799703649854,Boleto,recusado,2024-06-26
38269,91875,651.6885074388309,Cartão de Crédito,recusado,2024-10-16
81731,84978,98.96128233036474,Pix,recusado,2024-10-17
17141,6062,920.9288723684094,Pix,pago,2024-10-06
31762,60107,937.4095861952777,Pix,pago,2024-10-02
27390,18867,10.468317735605874,Pix,pendente,2024-10-03
95779,69741,998.7513480567086,Cartão de Crédito,pendente,2024-04-03
39806,61566,506.27599687983724,Cartão de Crédito,recusado,2024-09-18
41584,88847,720.257670121163,Boleto,pago,2024-09-30
14460,76142,276.5529346752414,Boleto,pendente,2024-07-24
97640,91461,863.3786442749936,Pix,pendente,2024-09-08
35820,23003,486.9847180279147,Pix,pendente,2024-07-23
79660,18725,334.9143095242561,Boleto,recusado,2024-07-28
18074,26142,734.0002166648677,Cartão de Crédito,pago,2024-08-19
7741,19764,259.1348331323543,Boleto,recusado,2024-07-02
99547,38176,423.9486723730153,Pix,pendente,2024-10-05
11320,10329,83.79279071472581,Boleto,pago,2024-07-23
83661,24312,707.4063925920211,Cartão de Crédito,pendente,2024-08-18
82077,39673,553.7065430266366,Pix,pendente,2024-07-08
14972,64935,825.5839807605528,Boleto,recusado,2024-09-17
25900,18910,487.98524909030095,Cartão de Crédito,pendente,2024-09-23
62669,52445,220.3903045044068,Cartão de Crédito,pendente,2024-09-16
20312,71248,791.9216196972848,Cartão de Crédito,recusado,2024-09-13
19958,14638,364.6744958354957,Pix,recusado,2024-09-04
61137,34825,227.70675372150484,Cartão de Crédito,recusado,2024-09-22
18982,42542,520.5173946903797,Cartão de Crédito,pendente,2024-09-21
46951,38353,639.8135552524319,Boleto,pago,2024-03-05
24099,69419,347.797182777665,Cartão de Crédito,pago,2024-03-17
85103,18244,854.6602912535226,Cartão de Crédito,pago,2024-08-03
99319,12666,54.30175450858148,Boleto,pendente,2024-07-14
85918,95107,792.5216436080269,Pix,pago,2024-09-10
5324,18361,306.87023281716887,Boleto,pendente,2024-07-25
41306,75188,372.93658132295144,Pix,pago,2024-08-14
6052,79629,166.52629489521644,Pix,pendente,2024-10-17
69292,29327,808.7965058342392,Pix,pendente,2024-10-17
28607,54219,141.44301094704775,Cartão de Crédito,pago,2024-05-10
88435,91827,321.3085170463706,Boleto,pago,2024-10-11
36125,14758,226.47623500069236,Pix,recusado,2024-10-12
44072,51396,561.3404471028656,Cartão de Crédito,recusado,2024-08-08
76394,92810,217.36770637196238,Pix,pago,2024-10-05
93635,54274,498.2015982347001,Boleto,recusado,2024-05-13
88520,59877,606.1751747250788,Pix,pago,2024-07-20
66969,50400,529.2243506488145,Pix,pago,2024-09-10
80813,36449,384.61899444952326,Pix,recusado,2024-10-12
48460,13862,414.1375204422799,Boleto,pago,2024-09-08
33084,18763,951.5832922078883,Pix,pendente,2024-09-03
80255,24865,224.6023732648189,Pix,pago,2024-07-27
77932,45660,109.83505844541543,Pix,pendente,2024-08-15
99962,64697,117.7244764562821,Boleto,pago,2024-09-28
30656,77759,174.46168920812417,Boleto,pago,2024-03-27
56810,48375,461.6688462947353,Pix,recusado,2024-06-16
10722,94448,141.49307309320622,Cartão de Crédito,pendente,2024-08-21
87846,91826,231.026656182793,Cartão de Crédito,pendente,2024-05-07
87077,66603,858.3622198630231,Pix,pendente,2024-04-15
87251,46222,185.85124217482488,Boleto,pago,2024-09-15
73530,54647,133.9419349836988,Pix,recusado,2024-05-10
14785,6094,36.657395988016745,Pix,pago,2024-10-04
63985,48436,586.7205272424346,Boleto,pendente,2024-04-25
215,50772,840.8051838370262,Pix,pago,2024-07-18
80231,75889,306.5960512892219,Boleto,recusado,2024-10-17
74977,37142,213.0127860450314,Cartão de Crédito,recusado,2024-10-09
31856,58253,816.9124173685401,Pix,recusado,2024-03-16
43058,72420,941.5272014933548,Cartão de Crédito,pago,2024-09-20
66671,28858,520.1504335998309,Cartão de Crédito,recusado,2024-05-31
4086,50825,613.2802813110778,Boleto,pendente,2024-09-09
99905,35972,141.56707028086714,Boleto,recusado,2024-06-19
58025,19643,655.375206380087,Pix,pago,2024-04-27
46871,19022,445.88394235873295,Pix,recusado,2024-05-08
36515,1170,28.995321241792297,Boleto,recusado,2024-09-14
76144,96231,277.0080908703473,Boleto,pago,2024-10-12
33617,3211,991.5497538564452,Pix,pago,2024-08-04
42201,70584,381.26843257366977,Boleto,recusado,2024-09-20
846,68227,590.7951061475162,Cartão de Crédito,pendente,2024-06-08
79098,64266,444.25196424738385,Cartão de Crédito,pago,2024-09-01
45759,38435,574.8314519339509,Cartão de Crédito,recusado,2024-10-12
35882,66665,22.601534476139832,Cartão de Crédito,recusado,2024-01-24
34140,74782,842.9184261802372,Boleto,recusado,2024-08-27
28078,28104,966.7471732530402,Pix,recusado,2024-07-15
55124,64759,47.597539323220666,Boleto,pendente,2024-07-27
52090,1227,805.8684076651824,Boleto,pendente,2024-08-20
74883,6867,643.006371859848,Cartão de Crédito,pago,2024-08-06
23911,16483,926.9017590088682,Boleto,pendente,2024-09-05
48638,6087,247.13990766088722,Boleto,pago,2024-09-18
19010,55908,965.3448332050791,Cartão de Crédito,pendente,2024-07-16
53073,14683,42.22110299926786,Pix,recusado,2024-09-25
9058,66492,791.2200761221046,Pix,pendente,2024-03-27
30549,12135,991.9653120159799,Cartão de Crédito,recusado,2024-09-25
19618,24297,519.451172178497,Pix,pago,2024-09-29
19838,15732,125.89928371632716,Pix,pago,2024-05-05
81181,7468,203.6754407609609,Boleto,pendente,2024-09-30
78507,93882,588.7750889077506,Pix,pago,2024-10-17
24215,73637,90.87341089569036,Pix,recusado,2024-06-14
31643,61607,546.5239155362739,Boleto,pago,2024-07-29
7635,64471,428.844888449468,Pix,recusado,2024-08-27
73117,7592,767.5599643535352,Boleto,recusado,2024-10-14
53351,27123,349.5093878374161,Boleto,pago,2024-08-29
45508,29071,394.6653194408612,Boleto,recusado,2024-09-28
88688,88638,642.8966972478337,Cartão de Crédito,pago,2024-09-27
79662,25527,130.7712798694391,Cartão de Crédito,recusado,2024-08-28
57871,31496,291.60843927875754,Pix,pendente,2024-09-02
4126,67036,135.85074092032178,Cartão de Crédito,recusado,2024-08-19
74684,31378,83.93772573509439,Boleto,pendente,2024-08-31
8334,39647,603.1835558784437,Cartão de Crédito,pendente,2024-09-12
35547,4083,418.27675098720016,Cartão de Crédito,pago,2024-07-31
9321,4445,331.10287096158555,Pix,recusado,2024-09-17
75253,80223,576.0206955135078,Boleto,pendente,2024-09-02
61742,7006,105.38104003676729,Boleto,recusado,2024-08-15
45357,76269,986.5970950055232,Pix,pago,2024-06-30
61438,65650,815.7685705705521,Pix,recusado,2024-09-12
15929,25300,796.4698290921848,Pix,recusado,2024-10-11
49742,42150,398.5568183239246,Boleto,recusado,2024-06-21
58341,6204,796.9587664213005,Cartão de Crédito,recusado,2024-07-20
18613,84023,761.8531507518627,Cartão de Crédito,pago,2024-04-01
75154,89643,62.90660792563101,Boleto,pago,2024-09-14
98123,31511,526.5775663787853,Pix,pago,2024-03-28
30106,56975,998.5494759264033,Boleto,recusado,2024-07-30
89631,23081,915.6414570045341,Pix,recusado,2024-10-10
84783,74314,612.7372216273952,Boleto,recusado,2024-07-09
64932,33177,517.2035169130769,Boleto,recusado,2024-08-31
95809,65185,308.57924695260465,Cartão de Crédito,pago,2024-07-17
36560,66028,792.2467631732512,Cartão de Crédito,pago,2024-10-12
51468,57387,431.85434476975155,Cartão de Crédito,pago,2024-10-15
80664,8218,810.7423887716624,Boleto,pago,2024-07-19
577,11116,611.8698764105353,Pix,pendente,2024-09-18
1423,84251,754.6288038930398,Boleto,pago,2024-02-24
92951,70442,116.99186166987593,Cartão de Crédito,recusado,2024-04-28
33279,48964,363.7981020522048,Pix,pago,2024-10-16
17981,72771,164.60280683490166,Cartão de Crédito,recusado,2024-09-10
64903,49097,639.5456156535116,Cartão de Crédito,pago,2024-10-17
42423,17944,923.2800897475142,Boleto,pendente,2024-10-14
80091,71880,282.06536194232183,Cartão de Crédito,pendente,2024-07-14
58774,58910,907.0201339671852,Pix,recusado,2024-10-14
51895,70245,755.7473442368109,Cartão de Crédito,recusado,2024-09-29
69834,69301,887.9329887476761,Boleto,pago,2024-06-09
62918,45354,257.17935480058054,Boleto,pendente,2024-09-08
3072,6000,526.8201893293766,Cartão de Crédito,pago,2024-10-13
25879,31269,393.7580272686316,Cartão de Crédito,pendente,2024-08-02
